State|Location|Address|City|Link
South Carolina|Colonial Healthcare|742 W. Liberty Street|Sumter|https://www.colonialhealthcare.com/ContactLocations/Sumter/ColonialPediatrics
South Carolina|Columbia Fairgrounds|1200 Rosewood Dr|Columbia|https://www.thelittleclinic.com/drivethru-testing
South Carolina|CVS Health COVID-19 Testing Site|902 West Greenwood Street|Abbeville|
South Carolina|CVS Health COVID-19 Testing Site|922 Highway 28 By-Pass|Anderson|
South Carolina|CVS Health COVID-19 Testing Site|2814 North Main Street|Anderson|
South Carolina|CVS Health COVID-19 Testing Site|1405 East Greenville Street|Anderson|
South Carolina|CVS Health COVID-19 Testing Site|2500 Broad Street|Camden|
South Carolina|CVS Health COVID-19 Testing Site|2152 Savannah Highway|Charleston|
South Carolina|CVS Health COVID-19 Testing Site|1020 Orange Grove Road|Charleston|
South Carolina|CVS Health COVID-19 Testing Site|4400 Dorchester Road|Charleston|
South Carolina|CVS Health COVID-19 Testing Site|2566 Ashley River Road|Charleston|
South Carolina|CVS Health COVID-19 Testing Site|901 Market Street|Cheraw|
South Carolina|CVS Health COVID-19 Testing Site|109 W Manning Street|Chesnee|
South Carolina|CVS Health COVID-19 Testing Site|"1300 Tiger Boulevard, Highway 123"|Clemson|
South Carolina|CVS Health COVID-19 Testing Site|194 Jacobs Highway|Clinton|
South Carolina|CVS Health COVID-19 Testing Site|7749 Garners Ferry Road|Columbia|
South Carolina|CVS Health COVID-19 Testing Site|1210 Charleston Highway|Columbia|
South Carolina|CVS Health COVID-19 Testing Site|3055 Broad River Road|Columbia|
South Carolina|CVS Health COVID-19 Testing Site|3700 Two Notch Road Forest Acres|Columbia|
South Carolina|CVS Health COVID-19 Testing Site|100 Outlet Point Blvd|Columbia|
South Carolina|CVS Health COVID-19 Testing Site|4310 Hardscrabble Road|Columbia|
South Carolina|CVS Health COVID-19 Testing Site|900 Assembly Street|Columbia|
South Carolina|CVS Health COVID-19 Testing Site|18252 Heritage Highway|Denmark|
South Carolina|CVS Health COVID-19 Testing Site|1211 Hwy. 301 North|Dillon|
South Carolina|CVS Health COVID-19 Testing Site|510 Tom Hall Street|Fort Mill|
South Carolina|CVS Health COVID-19 Testing Site|1055 Red Bank Road|Goose Creek|
South Carolina|CVS Health COVID-19 Testing Site|2100 Augusta Street|Greenville|
South Carolina|CVS Health COVID-19 Testing Site|"1141 State Park Road, Route 25"|Greenville|
South Carolina|CVS Health COVID-19 Testing Site|4102 Old Buncome Road|Greenville|
South Carolina|CVS Health COVID-19 Testing Site|35 South Main Street|Greenville|
South Carolina|CVS Health COVID-19 Testing Site|2210 Laurens Road|Greenville|
South Carolina|CVS Health COVID-19 Testing Site|3901 Pelham Road|Greenville|
South Carolina|CVS Health COVID-19 Testing Site|3300 Wade Hampton Boulevard|Greenville (Taylor)|
South Carolina|CVS Health COVID-19 Testing Site|119 West Boyce Street|Manning|
South Carolina|CVS Health COVID-19 Testing Site|700 N. Main Street|Marion|
South Carolina|CVS Health COVID-19 Testing Site|100 Rembert Dennis Boulevard|Monck's Corner|
South Carolina|CVS Health COVID-19 Testing Site|1676 Highway 17 North|Mount Pleasant|
South Carolina|CVS Health COVID-19 Testing Site|101 Fetlock Drive|Myrtle Beach|
South Carolina|CVS Health COVID-19 Testing Site|1303 38th Avenue North|Myrtle Beach|
South Carolina|CVS Health COVID-19 Testing Site|3411 Socastee Boulevard|Myrtle Beach|
South Carolina|CVS Health COVID-19 Testing Site|1210 Wilson Road|Newberry|
South Carolina|CVS Health COVID-19 Testing Site|101 Edgefield Road|North Augusta|
South Carolina|CVS Health COVID-19 Testing Site|1506 Montague Avenue|North Charleston|
South Carolina|CVS Health COVID-19 Testing Site|8995 University Boulevard|North Charleston|
South Carolina|CVS Health COVID-19 Testing Site|205 North Van Lingle Mungo Boulevard|Pageland|
South Carolina|CVS Health COVID-19 Testing Site|609 Cherry Road|Rock Hill|
South Carolina|CVS Health COVID-19 Testing Site|321 North Main Street|Saluda|
South Carolina|CVS Health COVID-19 Testing Site|401 SE Main Street|Simpsonville|
South Carolina|CVS Health COVID-19 Testing Site|914 West Georgia Road|Simpsonville|
South Carolina|CVS Health COVID-19 Testing Site|1888 Boiling Spring Road|Spartanburg|
South Carolina|CVS Health COVID-19 Testing Site|1751 East Main Street|Spartanburg|
South Carolina|CVS Health COVID-19 Testing Site|1515 Old Trolley Road|Summerville|
South Carolina|CVS Health COVID-19 Testing Site|41 East Calhoun Street|Sumter|
South Carolina|CVS Health COVID-19 Testing Site|601 Highway 17 North|Surfside|
South Carolina|CVS Health COVID-19 Testing Site|555 Robertson Boulevard|Walterboro|
South Carolina|CVS Health COVID-19 Testing Site|2401 Sunset Boulevard|West Columbia|
South Carolina|CVS Health COVID-19 Testing Site|27 US Highway 321 Bypass South|Winnsboro|
South Carolina|Doctors Care|793 E Butler Rd|Mauldin|https://doctorscare.com/
South Carolina|Doctors Care urgent care|2200 South Irby St.|Florence|https://doctorscare.com/press-release-04-14-2020-doctors-care-covid19-testing/
North Carolina|GoHealth Urgent Care|"11300 Cresthill Dr., Suite 120"|Mint Hill|https://www.gohealthuc.com/north-carolina/charlotte/mint-hill-south
South Carolina|Kershaw County Mental Health Clinic|2611 Liberty Hill Road|Camden|http://sandhillsmedical.org/virus/
South Carolina|McLeod Health|711 Chesterfield Highway|Cheraw|https://www.mcleodhealth.org/news-entry/mcleod-health-and-sc-dhec-offer-free-covid-19-testing-clinics/
South Carolina|McLeod Health|10 East Hospital St.|Clarendon|https://www.mcleodhealth.org/news-entry/mcleod-health-and-sc-dhec-offer-free-covid-19-testing-clinics/
South Carolina|McLeod Health|301 East Jackson St.|Dillon|https://www.mcleodhealth.org/news-entry/mcleod-health-and-sc-dhec-offer-free-covid-19-testing-clinics/
South Carolina|McLeod Health|3655 Mitchell St.|Loris|https://scha.org/news/hospitals-creating-drive-thru-specimen-collection-sites-to-combat-coronavirus/
South Carolina|McLeod Health Seacoast|4000 Highway 9 East|Little River|https://scha.org/news/hospitals-creating-drive-thru-specimen-collection-sites-to-combat-coronavirus/
South Carolina|McLeod Regional Medical Center of Pee Dee|555 East Cheves St.|Florence|https://scha.org/news/hospitals-creating-drive-thru-specimen-collection-sites-to-combat-coronavirus/
South Carolina|MUSC Health Lancaster Medical Center|1010 Woodland Dr.|Lancaster|https://muschealth.org/patients-visitors/coronavirus-information/drive-through-site
South Carolina|North Charleston Convention Center|5000 Coliseum Drive|North Charleston|https://www.thelittleclinic.com/drivethru-testing
South Carolina|Prisma Health Greenville Memorial Hospital|701 Grove Rd.|Greenville|https://www.prismahealth.org/coronavirus/
South Carolina|Prisma Health Richland Hospital|5 Richland Medical Park Dr.|Columbia|https://www.palmettohealth.org/patients-guests/news/limited-drive-through-covid-19-testing-offered
South Carolina|Prisma Health Tuomey Hospital|129 N Washington St.|Sumter|https://www.prismahealth.org/coronavirus/
South Carolina|Ralph H. Johnson Veterans Affairs Medical Center|109 Bee St|Charleston|https://www.charleston.va.gov/emergency/
South Carolina|Roper St. Francis Transitions Clinic|5133 Rivers Ave.|North Charleston|https://www.rsfh.com/coronavirus
South Carolina|Union Medical Center|322 W South St|Union|
South Carolina|USC Upstate|305 North Campus Blvd|Spartanburg|
South Carolina|Walgreens|1215 Longreen Parkway|Columbia|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
South Carolina|Ware Shoals Family Practice|93 Greenwood Avenue S|Ware Shoals|https://www.carolinahealthcenters.org/ware-shoals
South Dakota|Avera|1900 Grassland Drive|Mitchell|https://www.avera.org/how-to-prepare-for-the-coronavirus-covid-19/
South Dakota|Black Hills Urgent Care|741 Mountain View Rd|Rapid City|http://bhucare.com/
South Dakota|Black Hills Urgent Care|1730 Haines Ave.|Rapid City|http://bhucare.com/
South Dakota|Black Hills Urgent Care|120 E. Michigan St|Spearfish|http://bhucare.com/
South Dakota|Brookings Health|300 22nd Ave|Brookings|https://www.brookingshealth.org/why-brookings-health/health-care-safety/coronavirus-disease-2019
South Dakota|Fall River Rural Clinic|1201 Highway 71 S|Hot Springs|https://www.frhssd.org/
South Dakota|Monument Health Rapid City Urgent Care|2116 Jackson Blvd|Rapid City|https://monument.health/covid-19-south-dakota/assessment-center/
South Dakota|Sanford Health|1305 W 18th St|Sioux Falls|https://news.sanfordhealth.org/coronavirus-disease-2019-covid-19/sf-bemidji-mobile-testing/
South Dakota|Walgreens|3620 W 41ST ST|Sioux Falls|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
Tennessee|AFC Urgent Care|2037 S. Congress Parkway|Athens|https://www.afcurgentcareclevelandtn.com/
Tennessee|AFC Urgent Care|1521 Gunbarrel Rd|Chattanooga|https://www.afcurgentcareclevelandtn.com/
Tennessee|AFC Urgent Care|170 Mouse Creek Rd|Cleveland|https://www.afcurgentcareclevelandtn.com/
Tennessee|AFC Urgent Care|700 N. Campbell Station Road|Farragut|https://www.afcurgentcareclevelandtn.com/
Tennessee|AFC Urgent Care|5546 Highway 153 Suite 120|Hixson|https://www.afcurgentcareclevelandtn.com/
Tennessee|AFC Urgent Care|6108 Kingston Pike|Knoxville|https://www.afcurgentcareclevelandtn.com/
Tennessee|AFC Urgent Care|5150 N. Broadway|Knoxville|https://www.afcurgentcareclevelandtn.com/
Tennessee|AFC Urgent Care|7564 Chapman Hwy|Knoxville|https://www.afcurgentcareclevelandtn.com/
Tennessee|AFC Urgent Care|9058 Old Lee Highway|Ooltewah|https://www.afcurgentcareclevelandtn.com/
Tennessee|AFC Urgent Care|713 Winfield Dunn Pkwy #9|Sevierville|https://www.afcurgentcareclevelandtn.com/
Tennessee|American Family Care|5826 Nolensville Pike|Nashville|https://www.afcurgentcare.com/nashville-south/
Tennessee|Athens Regional park|101 Regional park Drive|Athens|
Tennessee|B&K Grocery parking lot|8460 Highway 111|Byrdstown|
Tennessee|Brighton High School|8045 Highway 51 South|Brighton|
Tennessee|Burritt College|445 College St.|Spencer|
Tennessee|Camp Jordan Park- Cherokee Health|323 Camp Jordan Rd|East Ridge|https://www.thelittleclinic.com/drivethru-testing
Tennessee|Campbell County Health Department|162 Sharp-Perkins Road|Jacksboro|https://www.tn.gov/health/cedep/ncov/remote-assessment-sites.html
Tennessee|CareNow Urgent Care|2017 Mallory Lane|Franklin|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Tennessee|CareNow Urgent Care|280 Indian Lake Blvd|Hendersonville|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Tennessee|CareNow Urgent Care|5225 Old Hickory Blvd|Hermitage|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Tennessee|CareNow Urgent Care|1705 W Main St|Lebanon|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Tennessee|CareNow Urgent Care|2003 Gallatin Pike|Madison|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Tennessee|CareNow Urgent Care|669 S Mt Juliet Rd|Mt. Juliet|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Tennessee|CareNow Urgent Care|"2105 Memorial Blvd, Suite B"|Murfreesboro|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Tennessee|CareNow Urgent Care|"3031 Medical Center Parkway, Suite B"|Murfreesboro|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Tennessee|CareNow Urgent Care|2372 Lebanon Pike|Nashville|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Tennessee|CareNow Urgent Care|"3404 West End Ave, Suite 101"|Nashville|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Tennessee|CareNow Urgent Care|1214 Gallatin Ave|Nashville|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Tennessee|CareNow Urgent Care|5304 Cane Ridge Rd|Nashville|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Tennessee|Chattanooga State Community College|"2100 Main St., Kimball"|Kimball|
Tennessee|Claiborne County Health Department|620 Davis St.|New Tazewell|https://www.tn.gov/health/news/2020/4/15/covid-19-drive-through-testing-locations-open-this-weekend-statewide.html
Tennessee|Coffee County Admin Plaza|1329 McArthur St|Manchester|https://www.tn.gov/health/news/2020/4/15/covid-19-drive-through-testing-locations-open-this-weekend-statewide.html
Tennessee|Coffee County Health Department|800 Park Street|Manchester|https://www.tn.gov/health/cedep/ncov/remote-assessment-sites.html
Tennessee|Complete Health Partners|6746 Charlotte Pike|Nashville|https://www.tn.gov/health/cedep/ncov/remote-assessment-sites.html
Tennessee|CVS Health COVID-19 Testing Site|6670 Stage Road|Bartlett|
Tennessee|CVS Health COVID-19 Testing Site|"330 Franklin Road, Suite 302"|Brentwood|
Tennessee|CVS Health COVID-19 Testing Site|5501 Brainerd Road|Chattanooga|
Tennessee|CVS Health COVID-19 Testing Site|4700 Highway 58|Chattanooga|
Tennessee|CVS Health COVID-19 Testing Site|2424 North Ocoee Street|Cleveland|
Tennessee|CVS Health COVID-19 Testing Site|1026 West Avenue North|Crossville|
Tennessee|CVS Health COVID-19 Testing Site|1154 Liberty Pike|Franklin|
Tennessee|CVS Health COVID-19 Testing Site|101 Glen Oak Boulevard|Hendersonville|
Tennessee|CVS Health COVID-19 Testing Site|4402 Lebanon Road|Hermitage|
Tennessee|CVS Health COVID-19 Testing Site|5120 Highway 153|Hixson|
Tennessee|CVS Health COVID-19 Testing Site|2111 North Roan Street #35|Johnson City|
Tennessee|CVS Health COVID-19 Testing Site|840 West Market Street|Johnson City|
Tennessee|CVS Health COVID-19 Testing Site|4500 East Emory Road|Knoxville|
Tennessee|CVS Health COVID-19 Testing Site|9175 Kingston Pike|Knoxville|
Tennessee|CVS Health COVID-19 Testing Site|6005 Kingston Pike|Knoxville|
Tennessee|CVS Health COVID-19 Testing Site|9137 Middlebrook Pike|Knoxville|
Tennessee|CVS Health COVID-19 Testing Site|9435 South Northshore Drive|Knoxville|
Tennessee|CVS Health COVID-19 Testing Site|1200 Gallatin Pike South|Madison|
Tennessee|CVS Health COVID-19 Testing Site|103 Foothills Mall Road|Maryville|
Tennessee|CVS Health COVID-19 Testing Site|3502 Park Avenue|Memphis|
Tennessee|CVS Health COVID-19 Testing Site|5055 Stage Road|Memphis|
Tennessee|CVS Health COVID-19 Testing Site|2115 Union Ave|Memphis|
Tennessee|CVS Health COVID-19 Testing Site|6116 Quince Road|Memphis|
Tennessee|CVS Health COVID-19 Testing Site|2398 New Salem Highway|Murfreesboro|
Tennessee|CVS Health COVID-19 Testing Site|4058 Franklin Road|Murfreesboro|
Tennessee|CVS Health COVID-19 Testing Site|2500 Lebanon Pike|Nashville|
Tennessee|CVS Health COVID-19 Testing Site|5521 Charlotte Pike|Nashville|
Tennessee|CVS Health COVID-19 Testing Site|3700 Kings Lane|Nashville|
Tennessee|CVS Health COVID-19 Testing Site|2788 Murfreesboro Pike|Nashville|
Tennessee|CVS Health COVID-19 Testing Site|735 Harding Place|Nashville|
Tennessee|CVS Health COVID-19 Testing Site|14299 Old Nashville Hwy.|Smyrna|
Tennessee|CVS Health COVID-19 Testing Site|903 Memorial Boulevard|Springfield|
Tennessee|Dickson County Health Department|301 West End Ave.|Dickson|https://www.tn.gov/health/news/2020/4/15/covid-19-drive-through-testing-locations-open-this-weekend-statewide.html
Tennessee|"Dickson Medical Associates, PC"|758 TN-46|Dickson|https://www.tn.gov/health/cedep/ncov/remote-assessment-sites.html
Tennessee|East Tennessee Medical Group|266 Joule Street|Alcoa|https://blountmemorial.org/secondary.php|nid=620
Tennessee|East Tennessee State University|1276 Gilbreath Drive|Johnson City|https://www.etsu.edu/etsu-news/2020/03-march/covid-19-testing.php
Tennessee|Family Medical Clinic|209 Irish Cemetery Road|Tazewell|https://www.tn.gov/health/cedep/ncov/remote-assessment-sites.html
Tennessee|Fast Pace Health Urgent Care|150 Hutton Place|Ashland City|https://www.fastpacehealth.com/locations/|StateId=Tennessee
Tennessee|Fast Pace Health Urgent Care|1359 West Market St|Bolivar|https://www.fastpacehealth.com/locations/|StateId=Tennessee
Tennessee|Fast Pace Health Urgent Care|1137 S Dupree St|Brownsville|https://www.fastpacehealth.com/locations/|StateId=Tennessee
Tennessee|Fast Pace Health Urgent Care|4696 Nashville Hwy|Chapel Hill|https://www.fastpacehealth.com/locations/|StateId=Tennessee
Tennessee|Fast Pace Health Urgent Care|1618 Hwy 51 S|Covington|https://www.fastpacehealth.com/locations/|StateId=Tennessee
Tennessee|Fast Pace Health Urgent Care|718 East College S|Dickson|https://www.fastpacehealth.com/locations/|StateId=Tennessee
Tennessee|Fast Pace Health Urgent Care|750 West Highway 51 Bypass|Dyersburg|https://www.fastpacehealth.com/locations/|StateId=Tennessee
Tennessee|Fast Pace Health Urgent Care|2377 Fairview Blvd|Fairview|https://www.fastpacehealth.com/locations/|StateId=Tennessee
Tennessee|Fast Pace Health Urgent Care|603 Craft St|Holly Springs|https://www.fastpacehealth.com/locations/|StateId=Tennessee
Tennessee|Fast Pace Health Urgent Care|641 E Commerce St|Lewisburg|https://www.fastpacehealth.com/locations/|StateId=Tennessee
Tennessee|Fast Pace Health Urgent Care|8188 Hwy 51 N|Millington|https://www.fastpacehealth.com/locations/|StateId=Tennessee
Tennessee|Fast Pace Health Urgent Care|7400 Hwy 64|Oakland|https://www.fastpacehealth.com/locations/|StateId=Tennessee
